country,isVerified,ratingScore,reviewTitle,reviewDescription,variant,full_review,processed_text,vader_compound,vader_pos,vader_neg,vader_neu,textblob_polarity,textblob_subjectivity,aspects,sentiment_category,sentiment_numeric
India,True,5,Exellent problem,Good Device ðŸ‘ðŸ“·  Camera ExellentGood Performance ðŸ‘Fast processor ðŸ‘Over All ...very Good Device ðŸ‘,Colour: MidnightSize: 128 GB,Exellent problem Good Device ðŸ‘ðŸ“·  Camera ExellentGood Performance ðŸ‘Fast processor ðŸ‘Over All ...very Good Device ðŸ‘ Colour: MidnightSize: 128 GB,exellent problem good device camera exellentgood performance fast processor good device colour midnightsize gb,0.4767,0.227,0.106,0.667,0.7,0.6000000000000001,"{'Exellent': 0.0516, 'problem': 0.0516, 'Good': 0.0516, 'Device': 0.4927, 'ðŸ': 0.4927, '‘': 0.4404, '\x8dðŸ': 0.0, '“': 0.0, '·': 0.0, 'Camera': 0.0, 'ExellentGood': 0.0, 'Performance': 0.0, '\x8dFast': 0.0, 'processor': 0.0, '\x8dOver': 0.0, 'All': 0.4927, '\x8d': 0.0, 'Colour': 0.0, 'MidnightSize': 0.0, 'GB': 0.0}",Positive,2
India,True,5,Iconic phone,Features and robustness of the phone .,Colour: MidnightSize: 128 GB,Iconic phone Features and robustness of the phone . Colour: MidnightSize: 128 GB,iconic phone feature robustness phone colour midnightsize gb,0.0,0.0,0.0,1.0,0.5,0.5,"{'Iconic': 0.0, 'phone': 0.0, 'Features': 0.0, 'robustness': 0.0, 'Colour': 0.0, 'MidnightSize': 0.0, 'GB': 0.0}",Neutral,1
India,True,5,Good Product,Received well & using it. Good to buy.,Colour: MidnightSize: 128 GB,Good Product Received well & using it. Good to buy. Colour: MidnightSize: 128 GB,good product received well using good buy colour midnightsize gb,0.7845,0.441,0.0,0.559,0.7,0.6000000000000001,"{'Product': 0.6124, 'Received': 0.6124, 'Colour': 0.0, 'MidnightSize': 0.0, 'GB': 0.0}",Positive,2
India,True,4,Great,Very liked the phone,Colour: MidnightSize: 128 GB,Great Very liked the phone Colour: MidnightSize: 128 GB,great liked phone colour midnightsize gb,0.8016,0.507,0.0,0.493,0.79,0.875,"{'phone': 0.4754, 'Colour': 0.4215, 'MidnightSize': 0.0, 'GB': 0.0}",Positive,2
India,False,1,Donâ€™t go for it even by mistake,"Strong and honest review. If your a Indian just thought of trying apple once even though it costly for you, i suggest not to go for it strongly.1. Heating: the phone will get more hotter while charging.2. Battery: battery health drops to 80% just after a year and they say to replace battery which costs 9k plus3. Everything is paid. Even if u feel like changing ringtone of your choice4.if u have no knowledge of apple for your goodness stay like that and enjoy android which is complete user friendly",Colour: MidnightSize: 128 GB,"Donâ€™t go for it even by mistake Strong and honest review. If your a Indian just thought of trying apple once even though it costly for you, i suggest not to go for it strongly.1. Heating: the phone will get more hotter while charging.2. Battery: battery health drops to 80% just after a year and they say to replace battery which costs 9k plus3. Everything is paid. Even if u feel like changing ringtone of your choice4.if u have no knowledge of apple for your goodness stay like that and enjoy android which is complete user friendly Colour: MidnightSize: 128 GB",dont go even mistake strong honest review indian thought trying apple even though costly suggest go strongly heating phone get hotter charging battery battery health drop year say replace battery cost k plus everything paid even u feel like changing ringtone choiceif u knowledge apple goodness stay like enjoy android complete user friendly colour midnightsize gb,0.9432,0.186,0.053,0.761,0.40138888888888885,0.5888888888888889,"{'Donâ€™t': 0.0, 'mistake': 0.6369, 'Strong': 0.6369, 'review': 0.765, 'apple': 0.2023, 'Heating': 0.0, 'phone': 0.0, 'hotter': 0.0, 'charging.2': 0.0, 'Battery': 0.0, 'battery': 0.0, 'health': 0.0, 'drops': 0.0, '%': 0.0, 'year': 0.0, 'plus3': 0.0, 'Everything': 0.0, 'feel': 0.3612, 'ringtone': 0.3612, 'choice4.if': -0.296, 'u': -0.296, 'knowledge': -0.296, 'goodness': 0.6705, 'stay': 0.6705, 'android': 0.4939, 'Colour': 0.4939, 'MidnightSize': 0.4939, 'GB': 0.0}",Positive,2
India,False,1,Waste,"I brought this model 1.3 years back. Without any physical damage display got repair. Lines came in my phone. I contacted service center they charged 28,000 so I contacted Apple service center. No. 1 fraud customer care. Don't go with brand lose your money.",Colour: MidnightSize: 128 GB,"Waste I brought this model 1.3 years back. Without any physical damage display got repair. Lines came in my phone. I contacted service center they charged 28,000 so I contacted Apple service center. No. 1 fraud customer care. Don't go with brand lose your money. Colour: MidnightSize: 128 GB",waste brought model year back without physical damage display got repair line came phone contacted service center charged contacted apple service center fraud customer care dont go brand lose money colour midnightsize gb,-0.7559,0.102,0.233,0.665,-0.08,0.06857142857142857,"{'Waste': -0.4215, 'model': 0.0, 'years': 0.0, 'damage': 0.3875, 'display': -0.4939, 'repair': -0.4939, 'Lines': 0.0, 'phone': 0.0, 'service': 0.0, 'center': 0.0, 'Apple': 0.0, 'fraud': -0.1531, 'customer': -0.1531, 'care': -0.1531, 'brand': -0.4019, 'money': -0.4019, 'Colour': 0.0, 'MidnightSize': 0.0, 'GB': 0.0}",Negative,0
India,False,3,Color start peeling off,Yes you heard it right after using 3 months noticed Color started peeling out and lots of such issues listed over apple community such a bogus brand and bogus phone,Colour: MidnightSize: 128 GB,Color start peeling off Yes you heard it right after using 3 months noticed Color started peeling out and lots of such issues listed over apple community such a bogus brand and bogus phone Colour: MidnightSize: 128 GB,color start peeling yes heard right using month noticed color started peeling lot issue listed apple community bogus brand bogus phone colour midnightsize gb,0.4019,0.072,0.0,0.928,0.09523809523809523,0.5119047619047619,"{'Color': 0.0, 'start': 0.4019, 'Yes': 0.4019, 'months': 0.0, 'lots': 0.0, 'issues': 0.0, 'apple': 0.0, 'community': 0.0, 'brand': 0.0, 'phone': 0.0, 'Colour': 0.0, 'MidnightSize': 0.0, 'GB': 0.0}",Positive,2
India,False,2,Never buy i phone if u like Android features,"Bought iphone 14pro with airpods thinking that it has best features, disappointed... There are so many options missing compare to AndroidNo call record featuresU cant easily switch sim cardsPhysical sim only oneIf u miss ur screen code... U have to do Hercules task to reset it, may be it costs a lot and waste of timeCharger and cable very expensiveToo much weightSo many other disadvantagesThink 10 times before buying Iphone",Colour: MidnightSize: 128 GB,"Never buy i phone if u like Android features Bought iphone 14pro with airpods thinking that it has best features, disappointed... There are so many options missing compare to AndroidNo call record featuresU cant easily switch sim cardsPhysical sim only oneIf u miss ur screen code... U have to do Hercules task to reset it, may be it costs a lot and waste of timeCharger and cable very expensiveToo much weightSo many other disadvantagesThink 10 times before buying Iphone Colour: MidnightSize: 128 GB",never buy phone u like android feature bought iphone pro airpods thinking best feature disappointed many option missing compare androidno call record featuresu cant easily switch sim cardsphysical sim oneif u miss ur screen code u hercules task reset may cost lot waste timecharger cable expensivetoo much weightso many disadvantagesthink time buying iphone colour midnightsize gb,-0.0515,0.076,0.102,0.822,0.14166666666666666,0.43712121212121213,"{'phone': 0.3612, 'Android': 0.3612, 'features': 0.2732, 'Bought': 0.3612, 'iphone': 0.0, 'airpods': 0.0, 'options': -0.3535, 'compare': -0.296, 'AndroidNo': -0.296, 'call': 0.0, 'record': -0.2584, 'featuresU': -0.2584, 'sim': 0.0, 'ur': -0.1531, 'screen': -0.1531, 'code': -0.1531, 'Hercules': 0.0, 'lot': -0.4215, 'waste': -0.4215, 'timeCharger': -0.4215, 'cable': 0.0, 'disadvantagesThink': 0.0, 'times': 0.0, 'Iphone': 0.0, 'Colour': 0.0, 'MidnightSize': 0.0, 'GB': 0.0}",Neutral,1
India,False,2,Just okay,this i phone was fast and looks good but needs improvement in camera quality and connectivity. Display quality is good,Colour: MidnightSize: 128 GB,Just okay this i phone was fast and looks good but needs improvement in camera quality and connectivity. Display quality is good Colour: MidnightSize: 128 GB,okay phone fast look good need improvement camera quality connectivity display quality good colour midnightsize gb,0.882,0.349,0.0,0.651,0.5249999999999999,0.5750000000000001,"{'i': 0.2263, 'phone': 0.2263, 'improvement': 0.714, 'camera': 0.4588, 'quality': 0.4404, 'connectivity': 0.0, 'Display': 0.4404, 'Colour': 0.4404, 'MidnightSize': 0.4404, 'GB': 0.0}",Positive,2
India,False,1,Apple Service centre scamming,Apple india service center's practices appear to lack transparency regarding the specific repairs conducted and the replacement parts used. Before handing over your device ask them to open in front of you and take pictures else they will say some screws are missing and this device has been opened earlier. Hence this will not cover u der warranty,Colour: MidnightSize: 128 GB,Apple Service centre scamming Apple india service center's practices appear to lack transparency regarding the specific repairs conducted and the replacement parts used. Before handing over your device ask them to open in front of you and take pictures else they will say some screws are missing and this device has been opened earlier. Hence this will not cover u der warranty Colour: MidnightSize: 128 GB,apple service centre scamming apple india service center practice appear lack transparency regarding specific repair conducted replacement part used handing device ask open front take picture else say screw missing device opened earlier hence cover u der warranty colour midnightsize gb,-0.6705,0.0,0.095,0.905,-0.06000000000000001,0.255,"{'Apple': 0.0, 'Service': 0.0, 'india': 0.0, 'service': 0.0, 'center': 0.0, 'practices': -0.3182, 'transparency': -0.3182, 'repairs': 0.0, 'replacement': 0.0, 'parts': 0.0, 'device': -0.296, 'front': 0.0, 'pictures': 0.0, 'screws': -0.4939, 'Hence': 0.0, 'der': 0.0, 'warranty': 0.0, 'Colour': 0.0, 'MidnightSize': 0.0, 'GB': 0.0}",Negative,0
India,False,1,Don't Purchase Please,Purchased in 2023 now it has seen  colour fade slowly ...Service Centre and Apple Support teams does not take any responsibility for this manufacturing issues..Suggesting all not purchased this one,Colour: MidnightSize: 128 GB,Don't Purchase Please Purchased in 2023 now it has seen  colour fade slowly ...Service Centre and Apple Support teams does not take any responsibility for this manufacturing issues..Suggesting all not purchased this one Colour: MidnightSize: 128 GB,dont purchase please purchased seen colour fade slowly service centre apple support team take responsibility manufacturing issuessuggesting purchased one colour midnightsize gb,0.1872,0.068,0.049,0.882,-0.30000000000000004,0.39999999999999997,"{'Please': -0.2411, 'colour': 0.0, 'Service': 0.0, 'Centre': 0.4019, 'Apple': 0.4019, 'Support': 0.4019, 'teams': 0.4019, 'responsibility': 0.0, 'manufacturing': 0.0, 'issues': 0.0, 'Colour': 0.0, 'MidnightSize': 0.0, 'GB': 0.0}",Positive,2
India,False,1,Phone heating problem,I purchased new iPhone 14 from amazon and it heats up after some time when i use it without plugged in charging.,Colour: MidnightSize: 128 GB,Phone heating problem I purchased new iPhone 14 from amazon and it heats up after some time when i use it without plugged in charging. Colour: MidnightSize: 128 GB,phone heating problem purchased new iphone amazon heat time use without plugged charging colour midnightsize gb,-0.25,0.058,0.092,0.85,0.13636363636363635,0.45454545454545453,"{'Phone': -0.4019, 'heating': -0.4019, 'problem': -0.4019, 'iPhone': 0.1779, 'amazon': 0.1779, 'time': 0.0, 'i': 0.0, 'Colour': 0.0, 'MidnightSize': 0.0, 'GB': 0.0}",Negative,0
India,False,3,Iphone 14,The phone is good but battery and adapter they should start giving free after the EU lawsuit. Hope Apple ðŸŽ make customers Appy.,Colour: MidnightSize: 128 GB,Iphone 14 The phone is good but battery and adapter they should start giving free after the EU lawsuit. Hope Apple ðŸŽ make customers Appy. Colour: MidnightSize: 128 GB,iphone phone good battery adapter start giving free eu lawsuit hope apple make customer appy colour midnightsize gb,0.9001,0.336,0.059,0.605,0.55,0.7000000000000001,"{'phone': 0.2382, 'battery': 0.2382, 'adapter': 0.0, 'EU': 0.34, 'lawsuit': -0.2263, 'Hope': 0.4404, 'Apple': 0.4404, 'ðŸ\x8dŽ': 0.4404, 'customers': 0.0, 'Appy': 0.0, 'Colour': 0.0, 'MidnightSize': 0.0, 'GB': 0.0}",Positive,2
India,True,3,Battery issue,I am disappointed for battery backup otherwise this is awesome phone but battery backup is not good camera quality brilliant,Colour: MidnightSize: 128 GB,Battery issue I am disappointed for battery backup otherwise this is awesome phone but battery backup is not good camera quality brilliant Colour: MidnightSize: 128 GB,battery issue disappointed battery backup otherwise awesome phone battery backup good camera quality brilliant colour midnightsize gb,0.556,0.229,0.152,0.619,0.2,0.8375,"{'Battery': 0.0, 'issue': -0.4767, 'battery': 0.3716, 'backup': -0.4782, 'phone': 0.3716, 'camera': 0.3387, 'quality': 0.3387, 'Colour': 0.5859, 'MidnightSize': 0.5859, 'GB': 0.0}",Positive,2
India,True,1,Fake,Fake product,Colour: MidnightSize: 128 GB,Fake Fake product Colour: MidnightSize: 128 GB,fake fake product colour midnightsize gb,-0.7351,0.0,0.554,0.446,-0.5,1.0,"{'Fake': -0.7351, 'product': -0.7351, 'Colour': -0.7351, 'MidnightSize': 0.0, 'GB': 0.0}",Negative,0
India,False,1,Apple worst service,"If at all there is a service issue, God bless all as apple has the worst service and it takes minimum of 30 days definitely and not sure weather you will receive the device. I personally faced an issue my phone has been lost in the transit during the process of service and I haven't received my phone yet after submitting the iphone 14 pro max at Aptronix even after a month. Please think and buy.",Colour: MidnightSize: 128 GB,"Apple worst service If at all there is a service issue, God bless all as apple has the worst service and it takes minimum of 30 days definitely and not sure weather you will receive the device. I personally faced an issue my phone has been lost in the transit during the process of service and I haven't received my phone yet after submitting the iphone 14 pro max at Aptronix even after a month. Please think and buy. Colour: MidnightSize: 128 GB",apple worst service service issue god bless apple worst service take minimum day definitely sure weather receive device personally faced issue phone lost transit process service havent received phone yet submitting iphone pro max aptronix even month please think buy colour midnightsize gb,-0.5517,0.106,0.133,0.76,-0.45,0.7377777777777778,"{'Apple': -0.6249, 'service': 0.0, 'issue': 0.0, 'God': 0.5994, 'apple': -0.3182, 'minimum': 0.0, 'days': 0.4019, 'weather': -0.2411, 'device': 0.0, 'phone': 0.0, 'transit': -0.3182, 'process': 0.0, 'iphone': 0.0, 'max': 0.0, 'Aptronix': 0.0, 'month': 0.0, 'Please': 0.3182, 'think': 0.3182, 'Colour': 0.0, 'MidnightSize': 0.0, 'GB': 0.0}",Negative,0
India,True,1,Manufacturing defects,Phone is hanging.. and not able to use,Colour: MidnightSize: 128 GB,Manufacturing defects Phone is hanging.. and not able to use Colour: MidnightSize: 128 GB,manufacturing defect phone hanging able use colour midnightsize gb,-0.4019,0.0,0.172,0.828,-0.25,0.625,"{'defects': -0.4019, 'Phone': -0.4019, '..': 0.0, 'Colour': 0.0, 'MidnightSize': 0.0, 'GB': 0.0}",Negative,0
India,True,1,Flickering display...,After use of Three days it's display is flickering....,Colour: MidnightSize: 128 GB,Flickering display... After use of Three days it's display is flickering.... Colour: MidnightSize: 128 GB,flickering display use three day display flickering colour midnightsize gb,0.0,0.0,0.0,1.0,0.0,0.0,"{'display': 0.0, 'use': 0.0, 'Three': 0.0, 'days': 0.0, 'Colour': 0.0, 'MidnightSize': 0.0, 'GB': 0.0}",Neutral,1
India,True,1,Phone Not Working,,Colour: MidnightSize: 128 GB,Phone Not Working  Colour: MidnightSize: 128 GB,phone working colour midnightsize gb,0.0,0.0,0.0,1.0,0.0,0.0,"{'Phone': 0.0, 'Colour': 0.0, 'MidnightSize': 0.0, 'GB': 0.0}",Neutral,1
India,True,1,Seal was tempered. There was no plastic wrapper on box,,Colour: MidnightSize: 128 GB,Seal was tempered. There was no plastic wrapper on box  Colour: MidnightSize: 128 GB,seal tempered plastic wrapper box colour midnightsize gb,-0.296,0.0,0.145,0.855,0.0,0.0,"{'Seal': 0.0, 'wrapper': -0.296, 'box': 0.0, 'Colour': 0.0, 'MidnightSize': 0.0, 'GB': 0.0}",Negative,0
India,True,1,Phone box damage iPhone 14,Late delivery and damage box iPhone 14 box my reminder mail but not solution and service,Colour: MidnightSize: 128 GB,Phone box damage iPhone 14 Late delivery and damage box iPhone 14 box my reminder mail but not solution and service Colour: MidnightSize: 128 GB,phone box damage iphone late delivery damage box iphone box reminder mail solution service colour midnightsize gb,-0.6851,0.0,0.232,0.768,-0.3,0.6,"{'Phone': -0.4939, 'box': 0.0, 'damage': -0.4939, 'delivery': -0.4939, 'iPhone': -0.4939, 'reminder': 0.0, 'mail': -0.3491, 'solution': -0.3491, 'service': -0.2411, 'Colour': 0.3182, 'MidnightSize': 0.0, 'GB': 0.0}",Negative,0
India,True,1,Damage,I got the damaged product,Colour: MidnightSize: 128 GB,Damage I got the damaged product Colour: MidnightSize: 128 GB,damage got damaged product colour midnightsize gb,-0.7269,0.0,0.466,0.534,0.0,0.0,"{'Damage': -0.4939, 'product': -0.4404, 'Colour': -0.4404, 'MidnightSize': 0.0, 'GB': 0.0}",Negative,0
India,True,1,reagrding mobile,"touch is very poor, not working properly",Colour: MidnightSize: 128 GB,"reagrding mobile touch is very poor, not working properly Colour: MidnightSize: 128 GB",reagrding mobile touch poor working properly colour midnightsize gb,-0.5256,0.0,0.22,0.78,-0.26,0.44,"{'touch': -0.5256, 'MidnightSize': 0.0, 'GB': 0.0}",Negative,0
